instante,HS10_min,HS10_mean,HS10_max,HS20_min,HS20_mean,HS20_max,HS30_min,HS30_mean,HS30_max,HS40_min,HS40_mean,HS40_max,HS50_min,HS50_mean,HS50_max,HS60_min,HS60_mean,HS60_max,TS30_min,TS30_mean,TS30_max,dendrometro_min,dendrometro_mean,dendrometro_max,litros_arbol_last,litros_intervalo_sum,evento_riego_max,TA_min,TA_mean,TA_max,HA_min,HA_mean,HA_max,radiacion_sum
2019-05-17,0.7599538950715421,0.7857970957785083,0.8420697452229299,0.8066815580286169,0.8193251412745428,0.856387898089172,0.7848184713375796,0.7964046068829603,0.837390127388535,0.7323165869218501,0.750491031669361,0.8144292993630573,0.8228174880763116,0.8290372914148516,0.840822009569378,0.7944,0.7977855640727671,0.8009,21.2,21.674977380582057,22.2,43.7125,43.730644284064525,43.739474522292994,383.0,5.600000000000023,1.0,15.59,20.70388888888889,24.68,24.99,41.271249999999995,88.3,39999.27
2019-05-18,0.7534,0.7839769115861315,0.8417744816586922,0.8048,0.8196343107653814,0.8553883757961783,0.7834697452229299,0.7971370278513387,0.8380748006379585,0.7318875796178343,0.7519825521052704,0.8077192368839428,0.823,0.829395621562939,0.8417173290937997,0.7953,0.7985872869562204,0.8021,21.0,21.351360700575057,21.6,43.73016719745223,43.746151298904614,43.759137519872816,396.2,13.199999999999989,1.0,13.16,18.29659722222222,23.19,27.87,57.67673611111112,88.7,32168.34
2019-05-19,0.7552689763779528,0.7842362481107892,0.8354464968152866,0.8058689763779527,0.819351829750559,0.8550639109697933,0.7856724409448819,0.797052540872931,0.8361,0.738576357827476,0.7558491590241273,0.8168535031847134,0.8245055643879173,0.8308664055102104,0.8422195859872612,0.7956,0.7988338472981902,0.8021,20.4,21.081520796859433,21.6,43.76,43.77439978073925,43.78,403.4,7.199999999999989,1.0,11.67,18.331666666666663,24.89,20.12,52.966388888888886,89.1,42646.02
2019-05-20,0.756075,0.7853787610048313,0.8406941082802548,0.805175,0.8193844066776592,0.8536941082802548,0.784725,0.7971079641873383,0.8364184713375796,0.7392589171974522,0.7559385516630807,0.8059391719745223,0.8265,0.8322750153291255,0.8467,0.7970765550239235,0.8005919473523798,0.8051,20.6,21.09913830347698,21.4,43.781640127388535,43.813708838768086,43.83408965244866,414.2,10.800000000000011,1.0,11.8,18.36777777777778,24.98,43.26,68.78444444444445,89.9,42883.86
2019-05-21,0.7650130573248408,0.7902994467204713,0.8484792663476874,0.8086420382165604,0.8216327695396672,0.8575,0.7888,0.7998748743800146,0.8394,0.7432509554140128,0.7582724029612623,0.8201219745222931,0.8267601910828025,0.8330132425634742,0.8469226475279107,0.7975,0.8016092227702332,0.806,21.2,21.377876502212725,21.6,43.8325,43.854309392487316,43.875,421.8,7.600000000000023,1.0,14.756666666666666,18.972847222222224,24.87,47.31,74.79277777777777,93.4,38926.23
2019-05-22,0.7722286624203821,0.7946049895108804,0.8462238853503184,0.8092716560509554,0.8207734637704989,0.8551,0.7895751592356688,0.7990332897531194,0.8392732484076433,0.7440464968152866,0.7571110743069236,0.8196267942583733,0.8270464968152866,0.8332054132443426,0.846417515923567,0.7986,0.8021287106798956,0.8058,21.0,21.304845877951113,21.6,43.87,43.8816157873006,43.9,429.6,7.800000000000011,1.0,12.89,19.635416666666668,27.2,29.31,65.256875,94.7,48121.77
2019-05-23,0.7649652866242038,0.8051210211126867,0.8460982484076434,0.8075754777070063,0.8268386472515012,0.8551861464968152,0.7864754777070063,0.8084504981377661,0.8382,0.7369977707006369,0.7687961498116125,0.823640350877193,0.826,0.838287664280821,0.8535,0.7989347133757961,0.8080512524511325,0.8207,21.2,21.894319443889643,23.0,43.87470985691574,43.89098743849702,43.9125,451.8,22.19999999999999,1.0,13.04,21.07645833333333,29.49,25.11,58.60555555555556,87.3,46296.96
2019-05-24,0.7889127388535032,0.8018367070901169,0.8390622009569378,0.807799043062201,0.8159918480360172,0.8466382775119617,0.7868993620414674,0.7970433327746334,0.83345,0.739099043062201,0.7530816514781049,0.8135930047694754,0.8272,0.8341988774192143,0.8488244019138756,0.8074,0.8105241994245369,0.8140308917197452,21.6,22.00697485669893,22.6,43.9125,43.93168504249448,43.9625,465.0,13.199999999999989,1.0,14.02,18.141527777777778,24.64,31.95,65.72131944444443,90.86666666666666,21551.4
2019-05-25,0.7808761146496815,0.7980318025533992,0.8434240445859873,0.8021,0.8128638195905913,0.8504463375796179,0.7813761146496815,0.7907568254685428,0.831,0.7323,0.7457847961920735,0.8114385350318472,0.8225,0.8270135300292565,0.8433472929936306,0.8039,0.8072387013131699,0.813,20.4,20.895218523245426,21.6,43.9625,43.973360967730756,43.9775,479.4,14.399999999999977,1.0,13.44,17.892569444444447,23.27,43.76,71.75868055555556,92.0,21638.01
2019-05-26,0.778063694267516,0.7953983253251315,0.8355977742448331,0.8006636942675159,0.8115854883520226,0.8453095541401274,0.7776815286624204,0.7883993779784436,0.8276921974522293,0.727803821656051,0.7420489549478203,0.8052070175438596,0.8181,0.8229554312519336,0.8354683624801272,0.8016,0.804416042785356,0.8078964912280702,20.2,20.600010410775937,21.270790916209865,43.9725,43.983841676241084,43.994844745222935,490.2,10.800000000000011,1.0,12.96,20.454305555555557,27.91,33.66,63.16305555555555,92.1,46951.95
2019-05-27,0.7671998407643312,0.7927425963047149,0.843693152866242,0.8008,0.8139719264347516,0.8512011146496815,0.778,0.7893011717635203,0.8316778662420382,0.7280109872611464,0.7439297094926067,0.8175289808917198,0.817,0.8227086610240153,0.8397,0.8002,0.8038102441021483,0.8087815286624204,21.2,21.514471368459393,22.2,43.99205951448708,44.016247278199046,44.03187101910828,503.4,13.199999999999989,1.0,14.02,21.576874999999998,29.97,32.31,64.81548611111111,91.2,47440.32
2019-05-28,0.7689905511811024,0.7927159497488293,0.8474924050632912,0.804956220472441,0.816837200238679,0.8537779552715655,0.7803,0.7932367488731417,0.8355481012658228,0.729,0.7476969318312032,0.8160183544303797,0.8174,0.8234425774488175,0.8396886075949367,0.8002,0.8037261745362242,0.8079,22.0,22.271516591792157,22.6,44.0325,44.06277638437333,44.0775,516.8,13.399999999999977,1.0,16.37,20.930972222222223,26.05,47.26,72.54590277777778,92.6,48225.9
2019-05-29,0.7676,0.7920363666561411,0.8495,0.8053241653418124,0.8176938404967589,0.8552442675159235,0.7833637519872814,0.7945151042555393,0.8369235668789808,0.7314369426751592,0.7497130087329549,0.8202,0.8179114649681528,0.824372353987761,0.839790923566879,0.8002,0.8037661294914699,0.8078092948717949,22.0,22.328192169147865,22.6,44.07,44.080622650772,44.09,529.2,12.400000000000091,1.0,14.31,18.76361111111111,23.14,37.75,60.71777777777778,87.7,42754.02
2019-05-30,0.7622379968203498,0.7911066018830472,0.8469,0.8044586645468998,0.8181011037784863,0.8562550955414012,0.7823586645468998,0.7941728436032682,0.837,0.7317678343949044,0.7498235763912685,0.8226789808917198,0.8184,0.8251840559190762,0.842528025477707,0.8002482484076433,0.8039828672296551,0.8084,21.4,21.86497071537854,22.2,44.0778025477707,44.10717372538614,44.1225,537.4,8.199999999999932,1.0,12.71,19.308958333333333,25.35,35.47,63.0061111111111,89.8,49788.24
2019-05-31,0.7627076923076923,0.7904065709846188,0.8471475357710652,0.8071846153846154,0.8191081867485728,0.8577265500794913,0.7837384615384616,0.7952914335532697,0.8374645110410095,0.7320668789808917,0.7507548481969564,0.819146974522293,0.8192643879173291,0.8258971012494762,0.8401330143540671,0.8002,0.8031962376482001,0.8063,21.6,21.981322352908318,22.4,44.113017515923566,44.13632114022368,44.1475,550.8,13.399999999999977,1.0,11.45,19.514930555555555,25.67,35.18,60.321875000000006,86.8,49933.11
2019-06-01,0.7604244019138756,0.7858140531684136,0.8395512738853503,0.8059244019138756,0.8189836592440527,0.855294585987261,0.784111004784689,0.7966203353109328,0.8387,0.7323576433121018,0.7510869396000734,0.8218,0.8207,0.8276417560752873,0.845743152866242,0.7998576433121019,0.8039347613413824,0.8084,21.6,22.182745646918182,22.4,44.14322734499205,44.15717683675385,44.1775,565.2,14.400000000000091,1.0,12.36,20.493333333333332,27.45,22.97,46.78923611111111,82.4,50991.3
2019-06-02,0.7500070063694267,0.778100448724338,0.842801550387597,0.8049070063694268,0.8182366170886473,0.856567515923567,0.7846605095541401,0.7986061567785523,0.8404387596899225,0.7294066666666666,0.7502146189618837,0.819391472868217,0.8212878594249201,0.8286014263882945,0.8432,0.8012,0.805088459460164,0.8093,22.0,22.257162748673398,22.6,44.15847376788553,44.17380478462471,44.195,574.6,9.399999999999977,1.0,12.07,21.294722222222223,29.24,19.0,43.26263888888889,77.9,51266.31
2019-06-03,0.7449254777070063,0.7770941589166654,0.8438627388535032,0.8038,0.8181642354429419,0.8565770700636943,0.7865882165605095,0.7995450088866476,0.8440818471337579,0.7297687898089172,0.7515646554919067,0.8262512738853504,0.8225,0.8299630410057475,0.8464354066985647,0.8016,0.8056392134350732,0.809433014354067,22.2,22.57389391631149,23.2,44.18593402225756,44.21107077806457,44.2375,0.0,14.0,1.0,13.42,21.839652777777776,29.37,26.07,54.379305555555554,88.7,47472.72
2019-06-04,0.7491,0.8013932043386514,0.8512,0.8065,0.8301904870982528,0.8596027070063694,0.7888869426751592,0.8143374009751534,0.8456407643312102,0.7339,0.7732415793159276,0.8286410828025478,0.8242,0.8382359657281037,0.8525,0.8037,0.8155789719889202,0.8277,22.6,23.765752179736694,24.6,44.217865659777424,44.25033208401667,44.28,71.0,71.0,1.0,14.6,21.968888888888888,30.84,30.51,68.10027777777778,97.0,47789.1
2019-06-05,0.7675402866242038,0.7974240552388813,0.8434,0.8063328025477707,0.8186855357245735,0.8531373397435897,0.7868761146496815,0.8010554092319064,0.839170382165605,0.7388,0.7602045407267091,0.8178,0.8325,0.8373847648655086,0.8470735668789808,0.8162641719745223,0.8187817389869619,0.8216,23.4,23.707481868342676,24.4,44.26,44.2837850297301,44.32,92.6,21.599999999999994,1.0,15.65,22.668680555555554,29.03,14.43,44.888958333333335,92.6,45068.97
2019-06-06,0.745743949044586,0.7805547956289077,0.8436958532695374,0.799515923566879,0.8138711000807484,0.8519724082934609,0.7806,0.7943593029724322,0.8369866454689984,0.7299439490445859,0.7509185681577246,0.8179937799043062,0.8286,0.833426437176323,0.8450904458598727,0.8128,0.814933282904147,0.8177,22.4,23.10963034999042,23.6,44.2825,44.30659046072631,44.33188296178344,109.8,17.200000000000003,1.0,14.72,20.990625,26.91,28.15,53.643055555555556,90.43333333333334,49222.89
2019-06-07,0.7554,0.7841406082250961,0.8416985668789809,0.8023184419713831,0.8159160419234298,0.8553675159235669,0.7829,0.7953645456572526,0.838084076433121,0.736,0.7533906827570684,0.817484076433121,0.8279,0.8336107702675857,0.845487081339713,0.8102,0.8133982138957692,0.8165,22.6,23.210131933875466,23.6,44.3225,44.342352000985,44.370000000000005,129.0,19.200000000000003,1.0,15.09,22.778333333333332,30.64,23.32,55.57548611111111,91.3,49097.97
2019-06-08,0.7512058917197453,0.7797510876093886,0.8423113057324841,0.8021423566878981,0.8162478120234126,0.8547708598726115,0.7823275917065391,0.7961138249283328,0.8394,0.7320103338632751,0.7516505680898353,0.8210603503184714,0.8282036624203821,0.8345283677855938,0.8470955342902711,0.8095,0.8125365446596071,0.8151,23.0,23.417643053904786,23.6,44.34176452119309,44.364628361986476,44.3825,144.8,15.800000000000011,1.0,15.85,21.98340277777778,26.54,39.34,55.57756944444444,71.4,47008.979999999996
2019-06-09,0.7516,0.7770662825241677,0.835,0.8025520700636942,0.8145908519507628,0.8530815286624204,0.7824867834394904,0.7949018918596877,0.8387,0.7299,0.7489865201769992,0.816888995215311,0.8302,0.8363358168090906,0.8476119617224881,0.8093,0.8125443211327298,0.8153,23.2,23.417968135281697,23.6,44.3775,44.39584686088932,44.4125,161.8,17.0,1.0,17.8,23.6575,30.37,31.06,52.42979166666667,72.9,35528.34
2019-06-10,0.7451626391096979,0.7754132245814752,0.8407850318471337,0.7992007949125597,0.8145378314878058,0.8526,0.779317384370016,0.794560763383124,0.8387,0.7241649681528662,0.7481799985503126,0.8173775477707007,0.8314472089314194,0.8381824319329398,0.8494173290937997,0.8093,0.8125652332799125,0.8152562300319489,23.2,23.699026765345465,24.2,44.4075,44.42370198620352,44.4425,188.4,26.599999999999994,1.0,17.21,24.12229166666667,29.73,21.48,45.91909722222223,88.5,48666.51
2019-06-11,0.7445591414944356,0.7756831703387278,0.8380837320574163,0.8014554848966614,0.8160054215053882,0.8525837320574163,0.7813644919786096,0.794425909235439,0.8415,0.7308570063694267,0.7508229226129343,0.8186698564593301,0.8342,0.8400699796299952,0.850171610845295,0.8098,0.8125790252114845,0.8149,23.4,23.839770762346117,24.2,44.4408306836248,44.46769644558141,44.485,206.0,17.599999999999994,1.0,15.09,20.596874999999997,26.8,50.7,70.54888888888888,91.1,46539.0
2019-06-12,0.75253728,0.7781910071463506,0.8382275039745628,0.80319152,0.815550809764395,0.8517806349206349,0.7802,0.7922540790208314,0.8383628389154705,0.7353050874403816,0.7519187578176729,0.8197,0.8363,0.8424576836836721,0.853856279809221,0.81,0.813719824316924,0.8167,23.0,23.472814013146284,24.0,44.48,44.492180528572376,44.5125,234.0,28.0,1.0,14.02,19.764722222222222,24.67,34.87,64.57243055555556,87.0,49338.6
2019-06-13,0.7519869426751592,0.7741085808664263,0.829152229299363,0.8023,0.8140862292605057,0.8526073248407643,0.7778304140127388,0.7901438465264687,0.8372246422893482,0.732396025437202,0.7488130969312854,0.8158280254777069,0.8372,0.8427678052681179,0.8529945859872611,0.8109,0.8144481800283686,0.8172,23.0,23.245955063109193,23.4,44.4925,44.517034139264986,44.545,256.0,22.0,1.0,17.8,21.973819444444445,26.29,42.53,64.58881944444445,89.7,46198.35
2019-06-14,0.7145339171974522,0.7385335365333252,0.7573555023923445,0.7804735668789808,0.7948658553590963,0.8067,0.7520894904458598,0.7677822524386542,0.781,0.6866624203821656,0.7134907233133618,0.7347555023923446,0.8304,0.8354038871616806,0.8410125596184419,0.8114,0.8124992825951779,0.814503668261563,23.0,23.305741398402663,23.6,44.4975,44.5292944621936,44.5625,256.4,0.3999999999999772,1.0,18.92,23.91548611111111,31.26,29.63,54.99652777777778,79.5,42360.36
2019-06-15,0.6997545454545454,0.7428816915981618,0.8279745222929936,0.7714454689984102,0.7994548142394277,0.8458079365079365,0.7483361464968152,0.7771419787975935,0.837,0.6846267515923566,0.7257367958737228,0.8110328025477707,0.8297,0.8381049605543185,0.8488,0.8098,0.8124071046924698,0.814799840255591,23.2,23.698700912211848,24.2,44.5175,44.53780186545124,44.555,283.6,27.200000000000045,1.0,17.656666666666666,24.860208333333333,31.53,17.93,33.25965277777778,76.2,51084.51
2019-06-16,0.7056992038216561,0.7435514954146828,0.8248004777070064,0.786599203821656,0.8058136739531339,0.8479,0.7676464228934817,0.7864767847127115,0.8407658187599364,0.7165397129186603,0.7435350280883073,0.8190219395866455,0.8384,0.8464175763729429,0.8595,0.8109,0.8142221906646125,0.817,23.4,23.86906142461101,24.2,44.5475,44.577306464788,44.598104133545306,309.2,25.599999999999966,1.0,15.45,21.090694444444445,25.29,43.64,62.466249999999995,86.5,35291.25
2019-06-17,0.7124302547770701,0.7453942268552523,0.8253130573248407,0.7882302547770701,0.8047791806329093,0.8452,0.7710783439490446,0.7852265248397354,0.8411258373205741,0.7236570972886762,0.7430611479850289,0.8197210191082802,0.842865923566879,0.8493183103496709,0.8626444976076555,0.8121213375796179,0.8163977188196454,0.8198,23.2,23.78423229752028,24.359554140127383,44.5675,44.59652124508081,44.625,337.6,28.400000000000034,1.0,14.71,22.475416666666668,31.01,26.4,57.49951388888889,86.3,50298.84
2019-06-18,0.7096,0.7415356208967906,0.8235769108280255,0.7855,0.8035274303595714,0.8454,0.7679583732057417,0.7845943535720704,0.8405699044585987,0.7173,0.7413457434752247,0.8212815286624204,0.8435528662420383,0.8500801969445969,0.863128025477707,0.8144,0.8186421780876716,0.8221,23.6,24.075865881817798,24.4,44.585,44.613614344643615,44.6475,362.8,25.19999999999999,1.0,14.29,22.54222222222222,29.79,30.99,59.05576388888889,89.3,50244.18
2019-06-19,0.7098,0.7384224804437175,0.827852229299363,0.7865669316375199,0.8043685016172182,0.8478341812400636,0.769879617834395,0.7857347827113951,0.8432785031847134,0.720020382165605,0.741759921550751,0.8219808917197452,0.8442,0.8505353328462857,0.8631168789808917,0.8163,0.8204934857484887,0.8237,24.0,24.438152857647495,25.2,44.5875,44.63017023873062,44.6675,387.4,24.599999999999966,1.0,17.51,25.701736111111114,34.69,21.26,53.29548611111111,90.4,49584.72
2019-06-20,0.7025,0.733360306299785,0.820208426073132,0.7855230524642289,0.8049444416495237,0.8484,0.769136305732484,0.7870766001698687,0.8443,0.7161455414012738,0.742181043756156,0.8188988871224165,0.8446,0.8505876935583784,0.8593,0.8184,0.8215305911210236,0.8242,24.6,25.022419552548616,25.4,44.64329937304076,44.66382152588787,44.685,410.2,22.80000000000001,1.0,17.67,23.355625,29.29,44.98,68.6354861111111,91.0,48969.0
2019-06-21,0.7053949044585988,0.7354524019169085,0.8146910828025478,0.788803974562798,0.8066123130316957,0.8495490445859872,0.7746131955484897,0.7902371030950411,0.8463666136724961,0.7286963375796178,0.748107060308989,0.8222872611464969,0.8472,0.8529962326064484,0.863,0.8191600953895072,0.8229240152102847,0.826,25.0,25.262435448522325,25.6,44.665,44.69239014354479,44.725,435.4,25.19999999999999,1.0,18.51,23.398263888888888,29.57,50.24,72.17791666666668,92.3,45327.3
2019-06-22,0.7081687898089172,0.7359393507277969,0.8158853503184713,0.7902777070063695,0.8076153489555404,0.8494,0.7761,0.790372397512167,0.8467562101910828,0.729,0.7485755243703266,0.8248510333863275,0.8488,0.8547130195897874,0.8659668789808918,0.8205031847133758,0.82424397969995,0.8272,25.2,25.408783097740383,25.6,44.6975,44.72198650984822,44.76,459.2,23.80000000000001,1.0,18.0,23.371111111111112,28.57,47.27,70.20930555555555,90.6,48496.74
2019-06-23,0.7060038216560509,0.7330312994764019,0.8015476114649681,0.7904,0.8075324713287206,0.8482101910828026,0.7752114649681529,0.7908690182258736,0.8440671974522292,0.7297203821656051,0.7482184624953968,0.8177466560509554,0.849703821656051,0.8552460433472829,0.8647351910828026,0.8214,0.8255674720619721,0.8285710191082802,25.2,25.401067693742093,25.6,44.7125,44.74512183315824,44.7825,476.8,17.600000000000023,1.0,15.62,23.255833333333335,29.48,38.55,65.0417361111111,91.7,48942.63
2019-06-24,0.7002,0.7293030393173769,0.79976974522293,0.7867047770700637,0.8063462814983693,0.8473121019108281,0.7728349761526232,0.7898876250905247,0.8450475279106858,0.7227,0.7435476622773384,0.8183,0.8495,0.8551423160182205,0.8698399681528662,0.8228,0.8268237168192483,0.8301238853503184,25.0,25.336038421870388,25.6,44.7225,44.74541548253828,44.76948494453249,497.6,20.80000000000001,1.0,16.84,24.453611111111112,30.19,38.46,55.181736111111114,90.8,48615.78
2019-06-25,0.7030454689984101,0.7323642185654483,0.7980726265822785,0.7900136724960255,0.8091848075569458,0.8494,0.7768,0.7937594641235428,0.8476,0.7228098412698413,0.7448292219706584,0.819,0.8483823809523809,0.8541199107131481,0.8651,0.8235358490566038,0.8273279028258407,0.8302,25.4,25.689310228712998,26.2,44.7575,44.778313428574556,44.8025,514.8,17.199999999999932,1.0,17.53,24.344236111111112,30.88,45.26,69.09138888888889,88.8,48335.88
2019-06-26,0.708971974522293,0.7349605400305932,0.7992506369426752,0.7943101910828025,0.8119518724849333,0.8523,0.7803625796178344,0.7963979331997583,0.8499,0.7269,0.7484316629477815,0.8198357710651828,0.8486,0.8551028370145232,0.8664436305732485,0.8244,0.8293312801836265,0.8335,26.0,26.235113442680465,26.6,44.7725,44.8007794708233,44.83175159235669,537.2,22.40000000000009,1.0,19.75,25.939999999999998,32.61,43.92,69.59534722222222,90.0,47020.77
2019-06-27,0.7033302066772655,0.7286667953878708,0.8010205087440382,0.7954686804451511,0.8112522164423454,0.8531640699523052,0.78002192,0.7925014444209838,0.8419387559808612,0.7241,0.7436344038008631,0.8024998410174881,0.849,0.8545053814289898,0.8606813694267517,0.8265,0.8302656284653903,0.8335,26.4,26.585752000128007,27.0,44.73838658146965,44.794904014067434,44.84,561.4,24.199999999999932,1.0,21.15,27.55909722222222,33.53,29.03,52.87784722222222,83.4,43671.87
2019-06-28,0.6959,0.7375972490020869,0.8037511146496815,0.7909,0.8175614950487521,0.8613,0.7745,0.7939765660334689,0.8453132376395533,0.7163,0.7414933981214369,0.7806063492063492,0.8504,0.8576413373131927,0.8679,0.8279271132376396,0.8319548020268309,0.8372,26.4,26.760284482338232,27.4,44.77,44.8115207232435,44.845,605.0,43.60000000000002,1.0,20.79,27.799930555555555,35.49,25.24,48.986041666666665,69.97,48345.66
2019-06-29,0.7237806041335453,0.7574155048203955,0.8007101910828026,0.8122645933014354,0.8338751117256479,0.8598,0.7932520700636942,0.8187951938293542,0.8604952229299363,0.7525816878980891,0.7737119570493236,0.8281726114649682,0.8600519108280255,0.8656622736906776,0.8723,0.8321519108280254,0.8362539690298082,0.8404,26.6,27.11817317001113,27.6,44.79,44.83277014268682,44.8675,649.8,44.799999999999955,1.0,19.51,28.00208333333333,36.36,22.42,47.9875,78.3,49672.38
2019-06-30,0.7250605095541401,0.761652635904984,0.8198503974562799,0.8110331210191083,0.8328155343235849,0.8583,0.7931057233704293,0.8216980332364372,0.863056120826709,0.7583,0.782975280231791,0.8380650238473768,0.8623370253164556,0.8674363848630136,0.8748259554140128,0.8342,0.8380836235469213,0.8425,27.0,27.31719737122451,27.6,44.8025,44.85191370642179,44.895,696.0,46.200000000000045,1.0,18.11,27.537222222222223,35.96,18.75,45.95791666666666,74.3,49261.71
2019-07-01,0.7248595541401274,0.7518897592279319,0.8026412698412698,0.8082,0.8236410666986572,0.8517090620031796,0.7956,0.811663890594876,0.8535412698412699,0.7595,0.7780341633136514,0.8247488817891374,0.8614595541401274,0.8649980726509658,0.8706092356687898,0.8349,0.8374074525751336,0.8396631160572338,27.0,27.35866322646448,27.6,44.875,44.89160726697232,44.915,716.2,20.200000000000045,1.0,19.83,26.14625,32.14,44.98,63.96013888888889,86.6,45461.25
2019-07-02,0.7172,0.7388050945354617,0.8148515923566879,0.8016307036247334,0.8125323168096243,0.8513146496815287,0.7869,0.7998087086774152,0.8537945945945946,0.756,0.7686743443170964,0.8301162420382165,0.8581,0.8616543125231112,0.8675640699523053,0.8314,0.8339163676603224,0.8356,27.2,27.36408699357688,27.6,44.89,44.92315446142187,44.96,735.2,19.0,1.0,21.69,25.68402777777778,30.12,52.84,74.254375,91.0,39456.54
2019-07-03,0.7098833333333333,0.7329526569033429,0.8073251592356688,0.7934773885350318,0.8074262713840309,0.847051987281399,0.7818430842607313,0.7936166878255332,0.8504640127388535,0.751867716535433,0.7650986859625242,0.822835294117647,0.8572,0.8610949757431828,0.8668878787878788,0.8295,0.8322744047536345,0.8344,26.6,27.015286987408217,27.4,44.8875,44.92536373322898,44.96,754.4,19.199999999999932,1.0,19.05,25.52506944444444,31.88,34.2,61.0298611111111,90.3,48429.87
2019-07-04,0.7027482484076433,0.7272286148447961,0.7965114649681528,0.7898203821656051,0.8052459675701524,0.8449,0.7789484076433122,0.792573168150404,0.844915923566879,0.7473038216560509,0.7625945842328254,0.824587898089172,0.8579,0.8624281531074319,0.8702,0.8284,0.831443893325315,0.8338346031746031,26.4,26.888844585517646,27.2,44.9075,44.93645421323674,44.96273885350318,776.2,21.800000000000068,1.0,19.39,25.809236111111108,31.44,37.55,62.77645833333333,89.6,45164.13
2019-07-05,0.7050600953895071,0.7412668060376382,0.8027560126582278,0.791454054054054,0.8144390127866545,0.8535075949367089,0.781,0.7988108677366106,0.846,0.7426357710651829,0.7650494119986853,0.8171142405063291,0.8586,0.8647685216668406,0.8758,0.8272035087719298,0.8313071307110862,0.8377,26.6,27.201763975919487,28.0,44.94,44.96732020695074,44.9925,821.0,44.799999999999955,1.0,20.46,26.68104166666667,32.7,45.79,70.24770833333334,90.7,45125.37
2019-07-06,0.7324726114649682,0.7619969305515244,0.8027355095541401,0.8095,0.8279096953761753,0.8542169517884914,0.797,0.8182714281771742,0.8584917073170732,0.7623,0.7836742769957574,0.8191011146496816,0.8647560509554141,0.8687548946295344,0.8732,0.8311,0.8349967722246248,0.8380614649681528,27.4,27.807929207567977,28.4,44.955,44.99660399304563,45.025,870.2,49.200000000000045,1.0,22.07,28.023680555555554,35.09,40.08,68.34972222222223,89.4,34127.67
2019-07-07,0.7334779014308426,0.7652057473659527,0.8076129599999999,0.808922009569378,0.8282377629050504,0.8567456,0.7956324237560193,0.8191858839379595,0.8607764331210191,0.7599324840764331,0.7861338646278317,0.834433014354067,0.8642,0.8681506807857186,0.8746648089171974,0.8328,0.836221500636384,0.84,28.0,28.23051659595139,28.6,44.955,45.00276892134537,45.035,918.6,48.39999999999998,1.0,24.97,29.830208333333335,39.4,22.09,56.79611111111112,78.5,31136.16
2019-07-08,0.7324551505546751,0.7574467628392831,0.8004321766561514,0.8008827258320127,0.8194677586064398,0.8504110236220472,0.7838,0.8054494484027629,0.8511383886255923,0.7595,0.7783004575639578,0.8241496815286624,0.8642551505546751,0.8672273965701466,0.872185534591195,0.8335,0.8361015980895682,0.838352229299363,28.0,28.164311012193778,28.6,45.021458333333335,45.04374740924343,45.065,937.4,18.799999999999955,1.0,20.97,25.462013888888887,29.23,50.74,74.8913888888889,92.06666666666666,25514.52
2019-07-09,0.7136138535031847,0.7379483170978747,0.799849203821656,0.7938521531100479,0.8043517745487997,0.8424388535031847,0.7773,0.7877907864999337,0.8360480063795853,0.7410863492063492,0.7565162106825309,0.7894624203821655,0.8609,0.8641711508405726,0.8680089171974522,0.8309,0.8334862702778205,0.8356,26.6,27.272437913097697,28.0,44.975,45.02222400853673,45.0625,954.2,16.800000000000068,1.0,20.13,27.13347222222222,35.25,17.77,48.12076388888889,92.3,48677.97
2019-07-10,0.706089331210191,0.7465957770196243,0.8115171073094868,0.7862779014308426,0.8110976946166351,0.8499452950558214,0.7733867623604466,0.7975659223107573,0.8515820063694267,0.7388,0.7650183550121081,0.8311267496111975,0.8609,0.8661221398191365,0.8764555732484076,0.8288,0.8322164751742456,0.8365,27.0,27.317960843918385,27.6,45.0025,45.029792218123816,45.06,46.6,46.6,1.0,19.56,25.661041666666666,31.68,36.01,63.11638888888889,87.1,47510.43
2019-07-11,0.7269395899053628,0.7634518250028789,0.8084270700636942,0.7986,0.8202660224812974,0.8520506369426751,0.7777,0.804165322854623,0.8498622641509435,0.7443973312401884,0.772247904186171,0.8048353503184713,0.866,0.870775816981847,0.8772,0.8302028708133972,0.8340425287345693,0.8377,27.0,27.431737053620644,28.0,44.9925,45.032224592145624,45.065,87.0,40.4,1.0,19.32,26.764166666666668,34.45,27.19,54.798541666666665,86.4,46582.38
2019-07-12,0.7337452229299363,0.7672044456425052,0.8045601910828025,0.8000647058823529,0.8231613801280926,0.8489,0.7784874203821656,0.8088828030279811,0.8471945859872612,0.7466,0.7778601995623102,0.8293464968152866,0.8697697452229299,0.8745495230549424,0.8808842105263157,0.8316,0.8356042186084284,0.8392011146496815,27.2,27.640527414185435,28.2,44.98002388535031,45.02944699464281,45.065,131.2,44.19999999999999,1.0,20.55,28.056319444444444,36.79,22.67,43.508402777777775,64.97,43841.04
2019-07-13,0.7402149681528662,0.7691951614176507,0.801179617834395,0.8008,0.8217241888197944,0.8458804140127388,0.7792,0.8043242066043556,0.8445500797448167,0.7524917197452229,0.7735604096068802,0.8134885350318471,0.8721,0.8761513750524124,0.8808030254777071,0.8332,0.836426338954164,0.8397,27.4,27.84193322345141,28.2,45.0175,45.04949338286989,45.07383572567783,170.4,39.20000000000002,1.0,23.76,28.054652777777775,34.11,30.6,54.650000000000006,88.3,35341.44
